,source,blood_cell
9174,barcelone,lymphocyte
9175,barcelone,lymphocyte
9176,barcelone,lymphocyte
9177,barcelone,lymphocyte
9178,barcelone,lymphocyte
9179,barcelone,lymphocyte
9180,barcelone,lymphocyte
9181,barcelone,lymphocyte
9182,barcelone,lymphocyte
9183,barcelone,lymphocyte
9184,barcelone,lymphocyte
9185,barcelone,lymphocyte
9186,barcelone,lymphocyte
9187,barcelone,lymphocyte
9188,barcelone,lymphocyte
9189,barcelone,lymphocyte
9190,barcelone,lymphocyte
9191,barcelone,lymphocyte
9192,barcelone,lymphocyte
9193,barcelone,lymphocyte
9194,barcelone,lymphocyte
9195,barcelone,lymphocyte
9196,barcelone,lymphocyte
9197,barcelone,lymphocyte
9198,barcelone,lymphocyte
9199,barcelone,lymphocyte
9200,barcelone,lymphocyte
9201,barcelone,lymphocyte
9202,barcelone,lymphocyte
9203,barcelone,lymphocyte
9204,barcelone,lymphocyte
9205,barcelone,lymphocyte
9206,barcelone,lymphocyte
9207,barcelone,lymphocyte
9208,barcelone,lymphocyte
9209,barcelone,lymphocyte
9210,barcelone,lymphocyte
9211,barcelone,lymphocyte
9212,barcelone,lymphocyte
9213,barcelone,lymphocyte
9214,barcelone,lymphocyte
9215,barcelone,lymphocyte
9216,barcelone,lymphocyte
9217,barcelone,lymphocyte
9218,barcelone,lymphocyte
9219,barcelone,lymphocyte
9220,barcelone,lymphocyte
9221,barcelone,lymphocyte
9222,barcelone,lymphocyte
9223,barcelone,lymphocyte
9224,barcelone,lymphocyte
9225,barcelone,lymphocyte
9226,barcelone,lymphocyte
9227,barcelone,lymphocyte
9228,barcelone,lymphocyte
9229,barcelone,lymphocyte
9230,barcelone,lymphocyte
9231,barcelone,lymphocyte
9232,barcelone,lymphocyte
9233,barcelone,lymphocyte
9234,barcelone,lymphocyte
9235,barcelone,lymphocyte
9236,barcelone,lymphocyte
9237,barcelone,lymphocyte
9238,barcelone,lymphocyte
9239,barcelone,lymphocyte
9240,barcelone,lymphocyte
9241,barcelone,lymphocyte
9242,barcelone,lymphocyte
9243,barcelone,lymphocyte
9244,barcelone,lymphocyte
9245,barcelone,lymphocyte
9246,barcelone,lymphocyte
9247,barcelone,lymphocyte
9248,barcelone,lymphocyte
9249,barcelone,lymphocyte
9250,barcelone,lymphocyte
9251,barcelone,lymphocyte
9252,barcelone,lymphocyte
9253,barcelone,lymphocyte
9254,barcelone,lymphocyte
9255,barcelone,lymphocyte
9256,barcelone,lymphocyte
9257,barcelone,lymphocyte
9258,barcelone,lymphocyte
9259,barcelone,lymphocyte
9260,barcelone,lymphocyte
9261,barcelone,lymphocyte
9262,barcelone,lymphocyte
9263,barcelone,lymphocyte
9264,barcelone,lymphocyte
9265,barcelone,lymphocyte
9266,barcelone,lymphocyte
9267,barcelone,lymphocyte
9268,barcelone,lymphocyte
9269,barcelone,lymphocyte
9270,barcelone,lymphocyte
9271,barcelone,lymphocyte
9272,barcelone,lymphocyte
9273,barcelone,lymphocyte
9274,barcelone,lymphocyte
9275,barcelone,lymphocyte
9276,barcelone,lymphocyte
9277,barcelone,lymphocyte
9278,barcelone,lymphocyte
9279,barcelone,lymphocyte
9280,barcelone,lymphocyte
9281,barcelone,lymphocyte
9282,barcelone,lymphocyte
9283,barcelone,lymphocyte
9284,barcelone,lymphocyte
9285,barcelone,lymphocyte
9286,barcelone,monocyte
9287,barcelone,monocyte
9288,barcelone,monocyte
9289,barcelone,monocyte
9290,barcelone,monocyte
9291,barcelone,monocyte
9292,barcelone,monocyte
9293,barcelone,monocyte
9294,barcelone,monocyte
9295,barcelone,monocyte
9296,barcelone,monocyte
9297,barcelone,monocyte
9298,barcelone,monocyte
9299,barcelone,monocyte
9300,barcelone,monocyte
9301,barcelone,monocyte
9302,barcelone,monocyte
9303,barcelone,monocyte
9304,barcelone,monocyte
9305,barcelone,monocyte
9306,barcelone,monocyte
9307,barcelone,monocyte
9308,barcelone,monocyte
9309,barcelone,monocyte
9310,barcelone,monocyte
9311,barcelone,monocyte
9312,barcelone,monocyte
9313,barcelone,monocyte
9314,barcelone,monocyte
9315,barcelone,monocyte
9316,barcelone,monocyte
9317,barcelone,monocyte
9318,barcelone,monocyte
9319,barcelone,monocyte
9320,barcelone,monocyte
9321,barcelone,monocyte
9322,barcelone,monocyte
9323,barcelone,monocyte
9324,barcelone,monocyte
9325,barcelone,monocyte
9326,barcelone,monocyte
9327,barcelone,monocyte
9328,barcelone,monocyte
9329,barcelone,monocyte
9330,barcelone,monocyte
9331,barcelone,monocyte
9332,barcelone,monocyte
9333,barcelone,monocyte
9334,barcelone,monocyte
9335,barcelone,monocyte
9336,barcelone,monocyte
9337,barcelone,monocyte
9338,barcelone,monocyte
9339,barcelone,monocyte
9340,barcelone,monocyte
9341,barcelone,monocyte
9342,barcelone,monocyte
9343,barcelone,monocyte
9344,barcelone,monocyte
9345,barcelone,monocyte
9346,barcelone,monocyte
9347,barcelone,monocyte
9348,barcelone,monocyte
9349,barcelone,monocyte
9350,barcelone,monocyte
9351,barcelone,monocyte
9352,barcelone,monocyte
9353,barcelone,monocyte
9354,barcelone,monocyte
9355,barcelone,monocyte
9356,barcelone,monocyte
9357,barcelone,monocyte
9358,barcelone,monocyte
9359,barcelone,monocyte
9360,barcelone,monocyte
9361,barcelone,monocyte
9362,barcelone,monocyte
9363,barcelone,monocyte
9364,barcelone,monocyte
9365,barcelone,monocyte
9366,barcelone,monocyte
9367,barcelone,monocyte
9368,barcelone,monocyte
9369,barcelone,monocyte
9370,barcelone,monocyte
9371,barcelone,monocyte
9372,barcelone,monocyte
9373,barcelone,monocyte
9374,barcelone,monocyte
9375,barcelone,monocyte
9376,barcelone,monocyte
9377,barcelone,monocyte
9378,barcelone,monocyte
9379,barcelone,monocyte
9380,barcelone,monocyte
9381,barcelone,monocyte
9382,barcelone,monocyte
9383,barcelone,monocyte
9384,barcelone,monocyte
9385,barcelone,monocyte
9386,barcelone,monocyte
9387,barcelone,monocyte
9388,barcelone,monocyte
9389,barcelone,monocyte
9390,barcelone,monocyte
9391,barcelone,monocyte
9392,barcelone,monocyte
9393,barcelone,monocyte
9394,barcelone,monocyte
9395,barcelone,monocyte
9396,barcelone,monocyte
9397,barcelone,monocyte
9398,barcelone,monocyte
9399,barcelone,monocyte
9400,barcelone,monocyte
9401,barcelone,monocyte
9402,barcelone,monocyte
9403,barcelone,monocyte
9404,barcelone,monocyte
9405,barcelone,monocyte
9406,barcelone,monocyte
9407,barcelone,monocyte
9408,barcelone,monocyte
9409,barcelone,monocyte
9410,barcelone,monocyte
9411,barcelone,monocyte
9412,barcelone,monocyte
9413,barcelone,monocyte
9414,barcelone,monocyte
9415,barcelone,monocyte
9416,barcelone,monocyte
9417,barcelone,monocyte
9418,barcelone,monocyte
9419,barcelone,monocyte
9420,barcelone,monocyte
9421,barcelone,monocyte
9422,barcelone,monocyte
9423,barcelone,monocyte
9424,barcelone,monocyte
9425,barcelone,monocyte
9426,barcelone,monocyte
9427,barcelone,monocyte
9428,barcelone,monocyte
9429,barcelone,monocyte
9430,barcelone,monocyte
9431,barcelone,monocyte
9432,barcelone,monocyte
9433,barcelone,monocyte
9434,barcelone,monocyte
9435,barcelone,monocyte
9436,barcelone,monocyte
9437,barcelone,monocyte
9438,barcelone,monocyte
9439,barcelone,monocyte
9440,barcelone,monocyte
9441,barcelone,monocyte
9442,barcelone,monocyte
9443,barcelone,monocyte
9444,barcelone,monocyte
9445,barcelone,monocyte
9446,barcelone,monocyte
9447,barcelone,monocyte
9448,barcelone,monocyte
9449,barcelone,monocyte
9450,barcelone,monocyte
9451,barcelone,monocyte
9452,barcelone,monocyte
9453,barcelone,monocyte
9454,barcelone,monocyte
9455,barcelone,monocyte
9456,barcelone,monocyte
9457,barcelone,monocyte
9458,barcelone,monocyte
9459,barcelone,monocyte
9460,barcelone,monocyte
9461,barcelone,monocyte
9462,barcelone,monocyte
9463,barcelone,monocyte
9464,barcelone,monocyte
9465,barcelone,monocyte
9466,barcelone,monocyte
9467,barcelone,monocyte
9468,barcelone,monocyte
9469,barcelone,monocyte
9470,barcelone,monocyte
9471,barcelone,monocyte
9472,barcelone,monocyte
9473,barcelone,monocyte
9474,barcelone,monocyte
9475,barcelone,monocyte
9476,barcelone,monocyte
9477,barcelone,monocyte
9478,barcelone,monocyte
9479,barcelone,monocyte
9480,barcelone,monocyte
9481,barcelone,monocyte
9482,barcelone,monocyte
9483,barcelone,monocyte
9484,barcelone,monocyte
9485,barcelone,monocyte
9486,barcelone,monocyte
9487,barcelone,monocyte
9488,barcelone,monocyte
9489,barcelone,monocyte
9490,barcelone,monocyte
9491,barcelone,monocyte
9492,barcelone,monocyte
9493,barcelone,monocyte
9494,barcelone,monocyte
9495,barcelone,monocyte
9496,barcelone,monocyte
9497,barcelone,monocyte
9498,barcelone,monocyte
9499,barcelone,monocyte
9500,barcelone,monocyte
9501,barcelone,monocyte
9502,barcelone,monocyte
9503,barcelone,monocyte
9504,barcelone,monocyte
9505,barcelone,monocyte
9506,barcelone,monocyte
9507,barcelone,monocyte
9508,barcelone,monocyte
9509,barcelone,monocyte
9510,barcelone,monocyte
9511,barcelone,monocyte
9512,barcelone,monocyte
9513,barcelone,monocyte
9514,barcelone,monocyte
9515,barcelone,monocyte
9516,barcelone,monocyte
9517,barcelone,monocyte
9518,barcelone,monocyte
9519,barcelone,monocyte
9520,barcelone,monocyte
9521,barcelone,monocyte
9522,barcelone,monocyte
9523,barcelone,monocyte
9524,barcelone,monocyte
9525,barcelone,monocyte
9526,barcelone,monocyte
9527,barcelone,monocyte
9528,barcelone,monocyte
9529,barcelone,monocyte
9530,barcelone,monocyte
9531,barcelone,monocyte
9532,barcelone,monocyte
9533,barcelone,monocyte
9534,barcelone,monocyte
9535,barcelone,monocyte
9536,barcelone,monocyte
9537,barcelone,monocyte
9538,barcelone,monocyte
9539,barcelone,monocyte
9540,barcelone,monocyte
9541,barcelone,monocyte
9542,barcelone,monocyte
9543,barcelone,monocyte
9544,barcelone,monocyte
9545,barcelone,monocyte
9546,barcelone,monocyte
9547,barcelone,monocyte
9548,barcelone,monocyte
9549,barcelone,monocyte
9550,barcelone,monocyte
9551,barcelone,monocyte
9552,barcelone,monocyte
9553,barcelone,monocyte
9554,barcelone,monocyte
9555,barcelone,monocyte
9556,barcelone,monocyte
9557,barcelone,monocyte
9558,barcelone,monocyte
9559,barcelone,monocyte
9560,barcelone,monocyte
9561,barcelone,monocyte
9562,barcelone,monocyte
9563,barcelone,monocyte
9564,barcelone,monocyte
9565,barcelone,monocyte
9566,barcelone,monocyte
9567,barcelone,monocyte
9568,barcelone,monocyte
9569,barcelone,monocyte
9570,barcelone,monocyte
9571,barcelone,monocyte
9572,barcelone,monocyte
9573,barcelone,monocyte
9574,barcelone,monocyte
9575,barcelone,monocyte
9576,barcelone,monocyte
9577,barcelone,monocyte
9578,barcelone,monocyte
9579,barcelone,monocyte
9580,barcelone,monocyte
9581,barcelone,monocyte
9582,barcelone,monocyte
9583,barcelone,monocyte
9584,barcelone,monocyte
9585,barcelone,monocyte
9586,barcelone,monocyte
9587,barcelone,monocyte
9588,barcelone,monocyte
9589,barcelone,monocyte
9590,barcelone,monocyte
9591,barcelone,monocyte
9592,barcelone,monocyte
9593,barcelone,monocyte
9594,barcelone,monocyte
9595,barcelone,monocyte
9596,barcelone,monocyte
9597,barcelone,monocyte
9598,barcelone,monocyte
9599,barcelone,monocyte
9600,barcelone,monocyte
9601,barcelone,monocyte
9602,barcelone,monocyte
9603,barcelone,monocyte
9604,barcelone,monocyte
9605,barcelone,monocyte
9606,barcelone,monocyte
9607,barcelone,monocyte
9608,barcelone,monocyte
9609,barcelone,monocyte
9610,barcelone,monocyte
9611,barcelone,monocyte
9612,barcelone,monocyte
9613,barcelone,monocyte
9614,barcelone,monocyte
9615,barcelone,monocyte
9616,barcelone,monocyte
9617,barcelone,monocyte
9618,barcelone,monocyte
9619,barcelone,monocyte
9620,barcelone,monocyte
9621,barcelone,monocyte
9622,barcelone,monocyte
9623,barcelone,monocyte
9624,barcelone,monocyte
9625,barcelone,monocyte
9626,barcelone,monocyte
9627,barcelone,monocyte
9628,barcelone,monocyte
9629,barcelone,monocyte
9630,barcelone,monocyte
9631,barcelone,monocyte
9632,barcelone,monocyte
9633,barcelone,monocyte
9634,barcelone,monocyte
9635,barcelone,monocyte
9636,barcelone,monocyte
9637,barcelone,monocyte
9638,barcelone,monocyte
9639,barcelone,monocyte
9640,barcelone,monocyte
9641,barcelone,monocyte
9642,barcelone,monocyte
9643,barcelone,monocyte
9644,barcelone,monocyte
9645,barcelone,monocyte
9646,barcelone,monocyte
9647,barcelone,monocyte
9648,barcelone,monocyte
9649,barcelone,monocyte
9650,barcelone,monocyte
9651,barcelone,monocyte
9652,barcelone,monocyte
9653,barcelone,monocyte
9654,barcelone,monocyte
9655,barcelone,monocyte
9656,barcelone,monocyte
9657,barcelone,monocyte
9658,barcelone,monocyte
9659,barcelone,monocyte
9660,barcelone,monocyte
9661,barcelone,monocyte
9662,barcelone,monocyte
9663,barcelone,monocyte
9664,barcelone,monocyte
9665,barcelone,monocyte
9666,barcelone,monocyte
9667,barcelone,monocyte
9668,barcelone,monocyte
9669,barcelone,monocyte
9670,barcelone,monocyte
9671,barcelone,monocyte
9672,barcelone,monocyte
9673,barcelone,monocyte
9674,barcelone,monocyte
9675,barcelone,monocyte
9676,barcelone,monocyte
9677,barcelone,monocyte
9678,barcelone,monocyte
9679,barcelone,monocyte
9680,barcelone,monocyte
9681,barcelone,monocyte
9682,barcelone,monocyte
9683,barcelone,monocyte
9684,barcelone,monocyte
9685,barcelone,monocyte
9686,barcelone,monocyte
9687,barcelone,monocyte
9688,barcelone,monocyte
9689,barcelone,monocyte
9690,barcelone,monocyte
9691,barcelone,monocyte
9692,barcelone,monocyte
9693,barcelone,monocyte
9694,barcelone,monocyte
9695,barcelone,monocyte
9696,barcelone,monocyte
9697,barcelone,monocyte
9698,barcelone,monocyte
9699,barcelone,monocyte
9700,barcelone,monocyte
9701,barcelone,monocyte
9702,barcelone,monocyte
9703,barcelone,monocyte
9704,barcelone,monocyte
9705,barcelone,monocyte
9706,barcelone,monocyte
9707,barcelone,monocyte
9708,barcelone,monocyte
9709,barcelone,monocyte
9710,barcelone,monocyte
9711,barcelone,monocyte
9712,barcelone,monocyte
9713,barcelone,monocyte
9714,barcelone,monocyte
9715,barcelone,monocyte
9716,barcelone,monocyte
9717,barcelone,monocyte
9718,barcelone,monocyte
9719,barcelone,monocyte
9720,barcelone,monocyte
9721,barcelone,monocyte
9722,barcelone,monocyte
9723,barcelone,monocyte
9724,barcelone,monocyte
9725,barcelone,monocyte
9726,barcelone,monocyte
9727,barcelone,monocyte
9728,barcelone,monocyte
9729,barcelone,monocyte
9730,barcelone,monocyte
9731,barcelone,monocyte
9732,barcelone,monocyte
9733,barcelone,monocyte
9734,barcelone,monocyte
9735,barcelone,monocyte
9736,barcelone,monocyte
9737,barcelone,monocyte
9738,barcelone,monocyte
9739,barcelone,monocyte
9740,barcelone,monocyte
9741,barcelone,monocyte
9742,barcelone,monocyte
9743,barcelone,monocyte
9744,barcelone,monocyte
9745,barcelone,monocyte
9746,barcelone,monocyte
9747,barcelone,monocyte
9748,barcelone,monocyte
9749,barcelone,monocyte
9750,barcelone,monocyte
9751,barcelone,monocyte
9752,barcelone,monocyte
9753,barcelone,monocyte
9754,barcelone,monocyte
9755,barcelone,monocyte
9756,barcelone,monocyte
9757,barcelone,monocyte
9758,barcelone,monocyte
9759,barcelone,monocyte
9760,barcelone,monocyte
9761,barcelone,monocyte
9762,barcelone,monocyte
9763,barcelone,monocyte
9764,barcelone,monocyte
9765,barcelone,monocyte
9766,barcelone,monocyte
9767,barcelone,monocyte
9768,barcelone,monocyte
9769,barcelone,monocyte
9770,barcelone,monocyte
9771,barcelone,monocyte
9772,barcelone,monocyte
9773,barcelone,monocyte
9774,barcelone,monocyte
9775,barcelone,monocyte
9776,barcelone,monocyte
9777,barcelone,monocyte
9778,barcelone,monocyte
9779,barcelone,monocyte
9780,barcelone,monocyte
9781,barcelone,monocyte
9782,barcelone,monocyte
9783,barcelone,monocyte
9784,barcelone,monocyte
9785,barcelone,monocyte
9786,barcelone,monocyte
9787,barcelone,monocyte
9788,barcelone,monocyte
9789,barcelone,monocyte
9790,barcelone,monocyte
9791,barcelone,monocyte
9792,barcelone,monocyte
9793,barcelone,monocyte
9794,barcelone,monocyte
9795,barcelone,monocyte
9796,barcelone,monocyte
9797,barcelone,monocyte
9798,barcelone,monocyte
9799,barcelone,monocyte
9800,barcelone,monocyte
9801,barcelone,monocyte
9802,barcelone,monocyte
9803,barcelone,monocyte
9804,barcelone,monocyte
9805,barcelone,monocyte
9806,barcelone,monocyte
9807,barcelone,monocyte
9808,barcelone,monocyte
9809,barcelone,monocyte
9810,barcelone,monocyte
9811,barcelone,monocyte
9812,barcelone,monocyte
9813,barcelone,monocyte
9814,barcelone,monocyte
9815,barcelone,monocyte
9816,barcelone,monocyte
9817,barcelone,monocyte
9818,barcelone,monocyte
9819,barcelone,monocyte
9820,barcelone,monocyte
9821,barcelone,monocyte
9822,barcelone,monocyte
9823,barcelone,monocyte
9824,barcelone,monocyte
9825,barcelone,monocyte
9826,barcelone,monocyte
9827,barcelone,monocyte
9828,barcelone,monocyte
9829,barcelone,monocyte
9830,barcelone,monocyte
9831,barcelone,monocyte
9832,barcelone,monocyte
9833,barcelone,monocyte
9834,barcelone,monocyte
9835,barcelone,monocyte
9836,barcelone,monocyte
9837,barcelone,monocyte
9838,barcelone,monocyte
9839,barcelone,monocyte
9840,barcelone,monocyte
9841,barcelone,monocyte
9842,barcelone,monocyte
9843,barcelone,monocyte
9844,barcelone,monocyte
9845,barcelone,monocyte
9846,barcelone,monocyte
9847,barcelone,monocyte
9848,barcelone,monocyte
9849,barcelone,monocyte
9850,barcelone,monocyte
9851,barcelone,monocyte
9852,barcelone,monocyte
9853,barcelone,monocyte
9854,barcelone,monocyte
9855,barcelone,monocyte
9856,barcelone,monocyte
9857,barcelone,monocyte
9858,barcelone,monocyte
9859,barcelone,monocyte
9860,barcelone,monocyte
9861,barcelone,monocyte
9862,barcelone,monocyte
9863,barcelone,monocyte
9864,barcelone,monocyte
9865,barcelone,monocyte
9866,barcelone,monocyte
9867,barcelone,monocyte
9868,barcelone,monocyte
9869,barcelone,monocyte
9870,barcelone,monocyte
9871,barcelone,monocyte
9872,barcelone,monocyte
9873,barcelone,monocyte
9874,barcelone,monocyte
9875,barcelone,monocyte
9876,barcelone,monocyte
9877,barcelone,monocyte
9878,barcelone,monocyte
9879,barcelone,monocyte
9880,barcelone,monocyte
9881,barcelone,monocyte
9882,barcelone,monocyte
9883,barcelone,monocyte
9884,barcelone,monocyte
9885,barcelone,monocyte
9886,barcelone,monocyte
9887,barcelone,monocyte
9888,barcelone,monocyte
9889,barcelone,monocyte
9890,barcelone,monocyte
9891,barcelone,monocyte
9892,barcelone,monocyte
9893,barcelone,monocyte
9894,barcelone,monocyte
9895,barcelone,monocyte
9896,barcelone,monocyte
9897,barcelone,monocyte
9898,barcelone,monocyte
9899,barcelone,monocyte
9900,barcelone,monocyte
9901,barcelone,monocyte
9902,barcelone,monocyte
9903,barcelone,monocyte
9904,barcelone,monocyte
9905,barcelone,monocyte
9906,barcelone,monocyte
9907,barcelone,monocyte
9908,barcelone,monocyte
9909,barcelone,monocyte
9910,barcelone,monocyte
9911,barcelone,monocyte
9912,barcelone,monocyte
9913,barcelone,monocyte
9914,barcelone,monocyte
9915,barcelone,monocyte
9916,barcelone,monocyte
9917,barcelone,monocyte
9918,barcelone,monocyte
9919,barcelone,monocyte
9920,barcelone,monocyte
9921,barcelone,monocyte
9922,barcelone,monocyte
9923,barcelone,monocyte
9924,barcelone,monocyte
9925,barcelone,monocyte
9926,barcelone,monocyte
9927,barcelone,monocyte
9928,barcelone,monocyte
9929,barcelone,monocyte
9930,barcelone,monocyte
9931,barcelone,monocyte
9932,barcelone,monocyte
9933,barcelone,monocyte
9934,barcelone,monocyte
9935,barcelone,monocyte
9936,barcelone,monocyte
9937,barcelone,monocyte
9938,barcelone,monocyte
9939,barcelone,monocyte
9940,barcelone,monocyte
9941,barcelone,monocyte
9942,barcelone,monocyte
9943,barcelone,monocyte
9944,barcelone,monocyte
9945,barcelone,monocyte
9946,barcelone,monocyte
9947,barcelone,monocyte
9948,barcelone,monocyte
9949,barcelone,monocyte
9950,barcelone,monocyte
9951,barcelone,monocyte
9952,barcelone,monocyte
9953,barcelone,monocyte
9954,barcelone,monocyte
9955,barcelone,monocyte
9956,barcelone,monocyte
9957,barcelone,monocyte
9958,barcelone,monocyte
9959,barcelone,monocyte
9960,barcelone,monocyte
9961,barcelone,monocyte
9962,barcelone,monocyte
9963,barcelone,monocyte
9964,barcelone,monocyte
9965,barcelone,monocyte
9966,barcelone,monocyte
9967,barcelone,monocyte
9968,barcelone,monocyte
9969,barcelone,monocyte
9970,barcelone,monocyte
9971,barcelone,monocyte
9972,barcelone,monocyte
9973,barcelone,monocyte
9974,barcelone,monocyte
9975,barcelone,monocyte
9976,barcelone,monocyte
9977,barcelone,monocyte
9978,barcelone,monocyte
9979,barcelone,monocyte
9980,barcelone,monocyte
9981,barcelone,monocyte
9982,barcelone,monocyte
9983,barcelone,monocyte
9984,barcelone,monocyte
9985,barcelone,monocyte
9986,barcelone,monocyte
9987,barcelone,monocyte
9988,barcelone,monocyte
9989,barcelone,monocyte
9990,barcelone,monocyte
9991,barcelone,monocyte
9992,barcelone,monocyte
9993,barcelone,monocyte
9994,barcelone,monocyte
9995,barcelone,monocyte
9996,barcelone,monocyte
9997,barcelone,monocyte
9998,barcelone,monocyte
9999,barcelone,monocyte
10000,barcelone,monocyte
10001,barcelone,monocyte
10002,barcelone,monocyte
10003,barcelone,monocyte
10004,barcelone,monocyte
10005,barcelone,monocyte
10006,barcelone,monocyte
10007,barcelone,monocyte
10008,barcelone,monocyte
10009,barcelone,monocyte
10010,barcelone,monocyte
10011,barcelone,monocyte
10012,barcelone,monocyte
10013,barcelone,monocyte
10014,barcelone,monocyte
10015,barcelone,monocyte
10016,barcelone,monocyte
10017,barcelone,monocyte
10018,barcelone,monocyte
10019,barcelone,monocyte
10020,barcelone,monocyte
10021,barcelone,monocyte
10022,barcelone,monocyte
10023,barcelone,monocyte
10024,barcelone,monocyte
10025,barcelone,monocyte
10026,barcelone,monocyte
10027,barcelone,monocyte
10028,barcelone,monocyte
